unitid,year,instatetuition,costs,faculty,white_cohortsize
195234,2008,21260,75.704513,204,462
195234,2009,22324,82.451682,207,425
195234,2010,23330,84.350729,206,474
195243,1991,6750,11.579,66,177
195243,1992,7350,13.901,63,162
195243,1993,8150,14.761,63,170
195243,1995,9450,18.72,63,192
195243,1996,10100,20.741311,63,183
195243,1997,10700,17.316485,61,241
195243,1998,11420,18.645096,62,236
195243,1999,11800,19.057319,61,213
195243,2000,12500,19.825788,61,188
195243,2001,13120,21.382591,61,195
195243,2002,13780,22.614356,62,209
195243,2003,14500,24.727578,65,231
195243,2004,15300,26.091865,64,225
195243,2005,16200,22.444659,61,238
195243,2006,17200,23.284487,62,229
195243,2007,18400,24.265306,64,227
195243,2008,19500,26.449588,63,239
195243,2009,20670,27.713658,66,195
195243,2010,21910,28.014191,61,178
195304,1991,16750,24.582,64,193
195304,1992,17640,26.444,67,181
195304,1993,18460,28.727,69,200
195304,1995,20708,32.929,76,183
195304,1996,21836,35.153068,78,234
195304,1997,22936,30.741031,76,236
195304,1998,24066,33.307823,78,243
195304,1999,24810,36.519407,88,203
195304,2000,26040,39.789081,92.5,203
195304,2001,27330,43.029005,97,239
195304,2002,28680,46.272909,103,261
195304,2003,30120,50.605341,106,243
195304,2004,31680,53.860223,104,254
195304,2005,33270,56.315867,111,308
195304,2006,35280,62.27891,112,286
195304,2007,37230,65.033092,111,209
195304,2008,39450,68.143873,113,254
195304,2009,41040,69.708637,107,270
195304,2010,42600,68.550836,102,231
195474,1991,9060,36.743,143,537
195474,1992,9810,38.697,149,497
195474,1993,10505,41.501,155,554
195474,1995,11650,44.587,145,552
195474,1996,12150,49.699806,139,522
195474,1997,12770,39.064707,139,545
195474,1998,13545,41.273855,139,570
195474,1999,13660,45.448554,145,603
195474,2000,14330,48.115188,150.5,704
195474,2001,15330,50.642308,156,639
195474,2002,16405,56.650974,160,591
195474,2003,17555,60.346165,165,660
195474,2004,18590,63.410491,169,616
195474,2005,20100,65.175192,172,646
195474,2006,21285,69.764077,175,579
195474,2007,22510,71.69741,178,668
